time,tick_secs,tick_nsecs,status,pose_0,pose_1,pose_2,pose_3,pose_4,pose_5,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5
2025/08/06 20:22:58.51759130,1754479378,51345380,041,-3.6411149501800537,-0.4895060062408447,0.0,0.0,0.0,-0.8937876224517822,1.2450504302978516,0.8728110194206238,0.0,0.0,0.0,0.3768085539340973
2025/08/06 20:22:58.117323047,1754479378,117094672,041,-3.4950857162475586,-0.5318729877471924,0.0,0.0,0.0,-0.8561067581176758,1.245172142982483,0.8728110194206238,0.0,0.0,0.0,0.37680888175964355
2025/08/06 20:22:58.154658047,1754479378,153286255,041,-3.4950857162475586,-0.5318729877471924,0.0,0.0,0.0,-0.8561067581176758,1.245172142982483,0.8728110194206238,0.0,0.0,0.0,0.37680888175964355
2025/08/06 20:22:58.230507047,1754479378,230266505,041,-3.3475561141967773,-0.568717896938324,0.0,0.0,0.0,-0.8184258937835693,1.2452898025512695,0.8728110194206238,0.0,0.0,0.0,0.37680917978286743
2025/08/06 20:22:58.254606922,1754479378,252501505,041,-3.3475561141967773,-0.568717896938324,0.0,0.0,0.0,-0.8184258937835693,1.2452898025512695,0.8728110194206238,0.0,0.0,0.0,0.37680917978286743
2025/08/06 20:22:58.318327714,1754479378,317940130,041,-3.198735237121582,-0.5999875068664551,0.0,0.0,0.0,-0.7807449698448181,1.245403528213501,0.8728110194206238,0.0,0.0,0.0,0.3768094778060913
2025/08/06 20:22:58.351926630,1754479378,350435672,041,-3.198735237121582,-0.5999875068664551,0.0,0.0,0.0,-0.7807449698448181,1.245403528213501,0.8728110194206238,0.0,0.0,0.0,0.3768094778060913
2025/08/06 20:22:58.419694547,1754479378,419383547,041,-3.0488338470458984,-0.6256365180015564,0.0,0.0,0.0,-0.7430639863014221,1.2455133199691772,0.8728110194206238,0.0,0.0,0.0,0.3768097460269928
2025/08/06 20:22:58.451226797,1754479378,450634755,041,-3.0488338470458984,-0.6256365180015564,0.0,0.0,0.0,-0.7430639863014221,1.2455133199691772,0.8728110194206238,0.0,0.0,0.0,0.3768097460269928
2025/08/06 20:22:58.513475797,1754479378,513302130,041,-2.898064374923706,-0.6456276774406433,0.0,0.0,0.0,-0.7053830027580261,1.245619535446167,0.8728110194206238,0.0,0.0,0.0,0.3768099844455719
2025/08/06 20:22:58.553776672,1754479378,552434339,041,-2.898064374923706,-0.6456276774406433,0.0,0.0,0.0,-0.7053830027580261,1.245619535446167,0.8728110194206238,0.0,0.0,0.0,0.3768099844455719
