time,layout_data_offset,data_0,data_1,data_2,data_3
2025/08/05 16:54:32.155760375,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:32.253184875,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:32.358074750,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:32.457208334,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:32.558966959,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:32.657132001,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:32.760388084,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:32.857567251,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:32.963408126,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:33.57120042,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:33.161249667,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:33.255613709,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:33.359325293,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:33.457212501,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:33.559102501,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:33.660446293,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:33.761198501,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:33.866691876,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:33.956700501,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:34.62493376,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:34.158713960,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:34.256113543,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:34.353722793,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:34.454581585,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:34.555742168,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:34.656897877,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:34.766876752,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:34.856665585,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:34.956578210,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:35.54871585,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:35.153592127,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:35.253129335,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:35.354603544,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:35.456718835,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:35.558116002,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:35.663723252,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:35.757855044,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:35.864834669,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:35.960814877,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:36.55933169,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:36.158668752,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:36.256039794,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:36.352144919,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:36.453469794,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:36.554223127,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:36.654616836,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:36.758095836,0,30.0,30.0,20.0,20.0
2025/08/05 16:54:36.862542169,0,30.0,30.0,10.0,10.0
2025/08/05 16:54:36.960149461,0,30.0,30.0,0.0,0.0
2025/08/05 16:54:37.56373086,0,30.0,30.0,-10.0,-10.0
2025/08/05 16:54:37.157217378,0,30.0,30.0,-20.0,-20.0
2025/08/05 16:54:37.257652294,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:37.352481169,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:37.453290420,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:37.553795045,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:37.653674211,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:37.755917961,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:37.857426503,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:37.958250545,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:38.54939295,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:38.155315295,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:38.260055878,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:38.356834503,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:38.455144962,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:38.554536420,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:38.656091337,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:38.758674628,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:38.861100087,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:38.958734045,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:39.58603629,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:39.161099837,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:39.252902754,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:39.354547004,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:39.455700337,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:39.557670046,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:39.655100962,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:39.755997712,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:39.857245754,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:39.964626171,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:40.58540837,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:40.163543004,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:40.256191171,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:40.355739504,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:40.452295421,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:40.553186213,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:40.654675754,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:40.755262921,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:40.865140129,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:40.959638546,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:41.60579171,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:41.157389505,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:41.259119713,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:41.360546463,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:41.456252755,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:41.559177338,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:41.656271672,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:41.756101880,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:41.852058213,0,30.0,30.0,-20.0,-20.0
2025/08/05 16:54:41.953730213,0,30.0,30.0,-10.0,-10.0
2025/08/05 16:54:42.53674880,0,30.0,30.0,0.0,0.0
2025/08/05 16:54:42.155603838,0,30.0,30.0,10.0,10.0
2025/08/05 16:54:42.255785422,0,30.0,30.0,20.0,20.0
2025/08/05 16:54:42.356623547,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:42.454912464,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:42.553954172,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:42.652186089,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:42.753976630,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:42.854690255,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:42.962028964,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:43.58440047,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:43.163343047,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:43.258491839,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:43.355698464,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:43.453740756,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:43.552838839,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:43.658248464,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:43.760967714,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:43.853179964,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:43.954184173,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:44.54479506,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:44.154371423,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:44.252659756,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:44.363584839,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:44.454766923,0,30.0,30.0,30.0,30.0
